hyperparams, Sequence Prediction, State Prediction
route_01_inbound_binned_30min_7a18h, 1, [0, 0, 0, 0, 0, 1, 1, 30, 0], 0.500780335544284, 0.8003424805999914
route_01_inbound_binned_30min_7a18h, 2, [0, 0, 0, 0, 0, 1, 1, 60, 0], 0.5034831069313828, 0.798601781360402
route_01_inbound_binned_30min_7a18h, 3, [0, 0, 0, 0, 1, 0.5, 0.5, 30, 0], 0.5141014101410141, 0.798029802980298
route_01_inbound_binned_30min_7a18h, 4, [0, 0, 0, 0, 1, 0.5, 0.5, 60, 0], 0.5239009816474606, 0.7985488689714042
route_01_inbound_binned_30min_7a18h, 5, [0, 0, 0, 0, 1, 0.5, 0.8, 30, 0], 0.5071268237934905, 0.7965768799102132
route_01_inbound_binned_30min_7a18h, 6, [0, 0, 0, 0, 1, 0.5, 0.8, 60, 0], 0.5127272727272727, 0.7952525252525252
route_01_inbound_binned_30min_7a18h, 7, [0, 0, 0, 0, 1, 0.5, 1.0, 30, 0], 0.500780335544284, 0.500780335544284
route_01_inbound_binned_30min_7a18h, 8, [0, 0, 0, 0, 1, 0.5, 1.0, 60, 0], 0.5034831069313828, 0.5034831069313828
route_01_inbound_binned_30min_7a18h, 9, [0, 0, 0, 0, 1, 0.7, 0.5, 30, 0], 0.5141014101410141, 0.798029802980298
route_01_inbound_binned_30min_7a18h, 10, [0, 0, 0, 0, 1, 0.7, 0.5, 60, 0], 0.5239009816474606, 0.7985488689714042
route_01_inbound_binned_30min_7a18h, 11, [0, 0, 0, 0, 1, 0.7, 0.8, 30, 0], 0.5071268237934905, 0.7965768799102132
route_01_inbound_binned_30min_7a18h, 12, [0, 0, 0, 0, 1, 0.7, 0.8, 60, 0], 0.5127272727272727, 0.7952525252525252
route_01_inbound_binned_30min_7a18h, 13, [0, 0, 0, 0, 1, 0.7, 1.0, 30, 0], 0.500780335544284, 0.8003424805999914
route_01_inbound_binned_30min_7a18h, 14, [0, 0, 0, 0, 1, 0.7, 1.0, 60, 0], 0.5034831069313828, 0.798601781360402
route_01_inbound_binned_30min_7a18h, 15, [0, 0, 0, 0, 1, 0.9, 0.5, 30, 0], 0.5141014101410141, 0.798029802980298
route_01_inbound_binned_30min_7a18h, 16, [0, 0, 0, 0, 1, 0.9, 0.5, 60, 0], 0.5239009816474606, 0.7985488689714042
route_01_inbound_binned_30min_7a18h, 17, [0, 0, 0, 0, 1, 0.9, 0.8, 30, 0], 0.5071268237934905, 0.7965768799102132
route_01_inbound_binned_30min_7a18h, 18, [0, 0, 0, 0, 1, 0.9, 0.8, 60, 0], 0.5127272727272727, 0.7952525252525252
route_01_inbound_binned_30min_7a18h, 19, [0, 0, 0, 0, 1, 0.9, 1.0, 30, 0], 0.500780335544284, 0.8003424805999914
route_01_inbound_binned_30min_7a18h, 20, [0, 0, 0, 0, 1, 0.9, 1.0, 60, 0], 0.5034831069313828, 0.798601781360402
route_01_inbound_binned_30min_7a18h, 21, [0, 0, 1, 1, 0, 1, 1, 30, 0], 0.5083235791390298, 0.5083235791390298
route_01_inbound_binned_30min_7a18h, 22, [0, 0, 1, 1, 0, 1, 1, 60, 0], 0.5081355426183012, 0.5081355426183012
route_01_inbound_binned_30min_7a18h, 23, [0, 0, 1, 1, 1, 0.5, 0.5, 30, 0], 0.5079007900790079, 0.5079007900790079
route_01_inbound_binned_30min_7a18h, 24, [0, 0, 1, 1, 1, 0.5, 0.5, 60, 0], 0.5054061744202589, 0.5054061744202589
route_01_inbound_binned_30min_7a18h, 25, [0, 0, 1, 1, 1, 0.5, 0.8, 30, 0], 0.4993827160493827, 0.4993827160493827
route_01_inbound_binned_30min_7a18h, 26, [0, 0, 1, 1, 1, 0.5, 0.8, 60, 0], 0.5051851851851852, 0.5051851851851852
route_01_inbound_binned_30min_7a18h, 27, [0, 0, 1, 1, 1, 0.5, 1.0, 30, 0], 0.500780335544284, 0.500780335544284
route_01_inbound_binned_30min_7a18h, 28, [0, 0, 1, 1, 1, 0.5, 1.0, 60, 0], 0.5034831069313828, 0.5034831069313828
route_01_inbound_binned_30min_7a18h, 29, [0, 0, 1, 1, 1, 0.7, 0.5, 30, 0], 0.5113011301130113, 0.5113011301130113
route_01_inbound_binned_30min_7a18h, 30, [0, 0, 1, 1, 1, 0.7, 0.5, 60, 0], 0.511096884336321, 0.511096884336321
route_01_inbound_binned_30min_7a18h, 31, [0, 0, 1, 1, 1, 0.7, 0.8, 30, 0], 0.5102132435465769, 0.5102132435465769
route_01_inbound_binned_30min_7a18h, 32, [0, 0, 1, 1, 1, 0.7, 0.8, 60, 0], 0.5075757575757576, 0.5075757575757576
route_01_inbound_binned_30min_7a18h, 33, [0, 0, 1, 1, 1, 0.7, 1.0, 30, 0], 0.500780335544284, 0.500780335544284
route_01_inbound_binned_30min_7a18h, 34, [0, 0, 1, 1, 1, 0.7, 1.0, 60, 0], 0.5034831069313828, 0.5034831069313828
route_01_inbound_binned_30min_7a18h, 35, [0, 0, 1, 1, 1, 0.9, 0.5, 30, 0], 0.5121012101210121, 0.5121012101210121
route_01_inbound_binned_30min_7a18h, 36, [0, 0, 1, 1, 1, 0.9, 0.5, 60, 0], 0.5151515151515151, 0.5151515151515151
route_01_inbound_binned_30min_7a18h, 37, [0, 0, 1, 1, 1, 0.9, 0.8, 30, 0], 0.5152637485970819, 0.5152637485970819
route_01_inbound_binned_30min_7a18h, 38, [0, 0, 1, 1, 1, 0.9, 0.8, 60, 0], 0.5094949494949494, 0.5094949494949494
route_01_inbound_binned_30min_7a18h, 39, [0, 0, 1, 1, 1, 0.9, 1.0, 30, 0], 0.5045736333289982, 0.5045736333289982
route_01_inbound_binned_30min_7a18h, 40, [0, 0, 1, 1, 1, 0.9, 1.0, 60, 0], 0.5038562969597452, 0.5038562969597452
