,service_date,scheduled,scheduled,scheduled,scheduled,scheduled,scheduled,scheduled,scheduled,scheduled,timeliness,timeliness,timeliness,timeliness,timeliness,timeliness,timeliness,timeliness,timeliness,route_bin
stop_sequence,,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,
0,2018-08-30,25680.0,25740.0,26040.0,26220.0,26520.0,26760.0,27060.0,27300.0,27480.0,On Time,On Time,On Time,On Time,On Time,On Time,Late,Late,On Time,1900-01-01 07:00:00
1,2018-08-30,26820.0,26880.0,27240.0,27540.0,27840.0,28140.0,28500.0,28740.0,28920.0,Late,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 07:20:00
2,2018-08-30,27960.0,28020.0,28380.0,28680.0,28980.0,29280.0,29640.0,29880.0,30060.0,On Time,On Time,Late,Late,Late,Late,Late,Late,Late,1900-01-01 07:40:00
3,2018-08-30,29100.0,29160.0,29520.0,29820.0,30120.0,30420.0,30780.0,31020.0,31200.0,On Time,On Time,Late,Late,Late,Late,Late,Late,Late,1900-01-01 08:00:00
4,2018-08-30,30240.0,30300.0,30660.0,30960.0,31260.0,31560.0,31920.0,32160.0,32340.0,On Time,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 08:20:00
5,2018-08-30,31860.0,31920.0,32280.0,32580.0,32880.0,33180.0,33540.0,33780.0,33960.0,On Time,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 08:40:00
6,2018-08-30,32400.0,32460.0,32820.0,33120.0,33420.0,33720.0,34080.0,34320.0,34440.0,On Time,On Time,On Time,Late,Late,Late,Late,Late,Late,1900-01-01 09:00:00
7,2018-08-30,33600.0,33660.0,34020.0,34320.0,34620.0,34920.0,35280.0,35520.0,35640.0,Late,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 09:20:00
8,2018-08-30,34860.0,34920.0,35280.0,35580.0,35880.0,36180.0,36540.0,36780.0,36900.0,Late,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 09:40:00
9,2018-08-30,36480.0,36540.0,36900.0,37200.0,37500.0,37800.0,38160.0,38400.0,38580.0,On Time,On Time,On Time,On Time,Late,On Time,Late,Late,On Time,1900-01-01 10:00:00
10,2018-08-30,37320.0,37380.0,37740.0,38040.0,38340.0,38640.0,39000.0,39240.0,39420.0,On Time,On Time,Late,Late,Late,Late,Late,Late,Late,1900-01-01 10:20:00
11,2018-08-30,39120.0,39180.0,39600.0,39900.0,40200.0,40500.0,40860.0,41100.0,41280.0,On Time,On Time,On Time,On Time,On Time,On Time,Late,Late,Late,1900-01-01 10:40:00
12,2018-08-30,40020.0,40080.0,40500.0,40800.0,41100.0,41400.0,41760.0,42000.0,42180.0,On Time,On Time,On Time,On Time,On Time,On Time,Late,Late,Late,1900-01-01 11:00:00
13,2018-08-30,40920.0,40980.0,41400.0,41700.0,42000.0,42300.0,42660.0,42900.0,43080.0,On Time,On Time,Late,Late,Late,Late,Late,Late,Late,1900-01-01 11:20:00
14,2018-08-30,42720.0,42780.0,43200.0,43500.0,43800.0,44100.0,44460.0,44700.0,44880.0,On Time,On Time,Late,Late,Late,Late,Late,Late,Late,1900-01-01 11:40:00
15,2018-08-30,43620.0,43680.0,44100.0,44400.0,44700.0,45000.0,45360.0,45600.0,45780.0,Late,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 12:00:00
16,2018-08-30,44520.0,44580.0,45000.0,45300.0,45600.0,45900.0,46260.0,46500.0,46680.0,On Time,On Time,Late,Late,Late,Late,Late,Late,Late,1900-01-01 12:20:00
17,2018-08-30,46320.0,46380.0,46800.0,47100.0,47400.0,47700.0,48060.0,48300.0,48480.0,On Time,On Time,On Time,On Time,On Time,On Time,Late,Late,Late,1900-01-01 12:40:00
18,2018-08-30,47220.0,47280.0,47700.0,48000.0,48300.0,48600.0,48960.0,49200.0,49380.0,Late,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 13:00:00
19,2018-08-30,48120.0,48180.0,48600.0,48900.0,49200.0,49500.0,49860.0,50100.0,50280.0,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,1900-01-01 13:20:00
20,2018-08-30,49920.0,49980.0,50400.0,50700.0,51000.0,51300.0,51660.0,51900.0,52080.0,Late,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 13:40:00
21,2018-08-30,50700.0,50760.0,51180.0,51480.0,51780.0,52080.0,52440.0,52680.0,52860.0,On Time,On Time,On Time,On Time,Late,Late,Late,Late,Late,1900-01-01 14:00:00
22,2018-08-30,52200.0,52260.0,52680.0,52980.0,53280.0,53580.0,53940.0,54180.0,54360.0,Late,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 14:20:00
23,2018-08-30,52920.0,52980.0,53400.0,53700.0,54000.0,54300.0,54660.0,54900.0,55080.0,Late,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 14:40:00
24,2018-08-30,54240.0,54300.0,54720.0,55020.0,55320.0,55620.0,55980.0,56220.0,56400.0,On Time,On Time,Late,Late,Late,Late,Late,Late,Late,1900-01-01 15:00:00
25,2018-08-30,55500.0,55560.0,55980.0,56280.0,56580.0,56880.0,57240.0,57480.0,57600.0,Late,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 15:20:00
26,2018-08-30,57300.0,57360.0,57840.0,58140.0,58620.0,58920.0,59400.0,59700.0,59820.0,On Time,On Time,Late,Late,Late,Late,Late,Late,Late,1900-01-01 15:40:00
27,2018-08-30,57780.0,57840.0,58320.0,58620.0,59100.0,59400.0,59880.0,60180.0,60300.0,Late,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 16:00:00
28,2018-08-30,59220.0,59280.0,59760.0,60060.0,60540.0,60840.0,61320.0,61620.0,61740.0,On Time,On Time,Late,On Time,On Time,On Time,On Time,On Time,On Time,1900-01-01 16:20:00
29,2018-08-30,60180.0,60240.0,60720.0,61020.0,61500.0,61800.0,62280.0,62580.0,62700.0,Early,On Time,On Time,Early,Early,Early,Early,Early,Late,1900-01-01 16:40:00
30,2018-08-30,61620.0,61680.0,62160.0,62460.0,62940.0,63240.0,63720.0,64020.0,64140.0,Late,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 17:00:00
31,2018-08-30,62580.0,62640.0,63120.0,63420.0,63900.0,64200.0,64680.0,64860.0,65160.0,On Time,On Time,Late,Late,Late,Late,Late,Late,Late,1900-01-01 17:20:00
32,2018-08-30,64020.0,64080.0,64560.0,64860.0,65220.0,65460.0,65940.0,66120.0,66420.0,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,Early,1900-01-01 17:40:00
33,2018-09-07,25680.0,25740.0,26040.0,26220.0,26520.0,26760.0,27060.0,27300.0,27480.0,On Time,On Time,Late,Late,Late,Late,Late,Late,Late,1900-01-01 07:00:00
34,2018-09-07,26820.0,26880.0,27240.0,27540.0,27840.0,28140.0,28500.0,28740.0,28920.0,On Time,On Time,On Time,Late,Late,Late,Late,Late,Late,1900-01-01 07:20:00
35,2018-09-07,27960.0,28020.0,28380.0,28680.0,28980.0,29280.0,29640.0,29880.0,30060.0,Late,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 07:40:00
36,2018-09-07,29100.0,29160.0,29520.0,29820.0,30120.0,30420.0,30780.0,31020.0,31200.0,On Time,On Time,On Time,Late,Late,Late,Late,Late,Late,1900-01-01 08:00:00
37,2018-09-07,30780.0,30840.0,31200.0,31500.0,31800.0,32100.0,32460.0,32700.0,32880.0,Late,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 08:20:00
38,2018-09-07,31320.0,31380.0,31740.0,32040.0,32340.0,32640.0,33000.0,33240.0,33420.0,On Time,On Time,On Time,On Time,On Time,On Time,Late,On Time,On Time,1900-01-01 08:40:00
39,2018-09-07,32400.0,32460.0,32820.0,33120.0,33420.0,33720.0,34080.0,34320.0,34440.0,On Time,On Time,On Time,On Time,On Time,On Time,Late,On Time,On Time,1900-01-01 09:00:00
40,2018-09-07,33600.0,33660.0,34020.0,34320.0,34620.0,34920.0,35280.0,35520.0,35640.0,Late,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 09:20:00
41,2018-09-07,34860.0,34920.0,35280.0,35580.0,35880.0,36180.0,36540.0,36780.0,36900.0,Late,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 09:40:00
42,2018-09-07,36480.0,36540.0,36900.0,37200.0,37500.0,37800.0,38160.0,38400.0,38580.0,Late,Late,Late,Late,Late,Late,Late,Late,On Time,1900-01-01 10:00:00
43,2018-09-07,37320.0,37380.0,37740.0,38040.0,38340.0,38640.0,39000.0,39240.0,39420.0,On Time,On Time,Late,Late,Late,Late,Late,Late,Late,1900-01-01 10:20:00
44,2018-09-07,39120.0,39180.0,39600.0,39900.0,40200.0,40500.0,40860.0,41100.0,41280.0,On Time,On Time,Late,Late,Late,Late,Late,Late,Late,1900-01-01 10:40:00
45,2018-09-07,40020.0,40080.0,40500.0,40800.0,41100.0,41400.0,41760.0,42000.0,42180.0,On Time,On Time,On Time,On Time,On Time,On Time,Late,Late,On Time,1900-01-01 11:00:00
46,2018-09-07,40920.0,40980.0,41400.0,41700.0,42000.0,42300.0,42660.0,42900.0,43080.0,Early,On Time,On Time,Late,Late,Late,Late,Late,Late,1900-01-01 11:20:00
47,2018-09-07,42720.0,42780.0,43200.0,43500.0,43800.0,44100.0,44460.0,44700.0,44880.0,On Time,On Time,On Time,On Time,On Time,Late,Late,Late,Late,1900-01-01 11:40:00
48,2018-09-07,43620.0,43680.0,44100.0,44400.0,44700.0,45000.0,45360.0,45600.0,45780.0,Early,On Time,On Time,On Time,On Time,Late,Late,Late,Late,1900-01-01 12:00:00
49,2018-09-07,44520.0,44580.0,45000.0,45300.0,45600.0,45900.0,46260.0,46500.0,46680.0,On Time,On Time,On Time,On Time,On Time,Late,Late,Late,Late,1900-01-01 12:20:00
50,2018-09-07,46320.0,46380.0,46800.0,47100.0,47400.0,47700.0,48060.0,48300.0,48480.0,On Time,On Time,On Time,On Time,On Time,Early,On Time,On Time,On Time,1900-01-01 12:40:00
51,2018-09-07,47220.0,47280.0,47700.0,48000.0,48300.0,48600.0,48960.0,49200.0,49380.0,On Time,On Time,Late,Late,Late,Late,Late,Late,Late,1900-01-01 13:00:00
52,2018-09-07,48120.0,48180.0,48600.0,48900.0,49200.0,49500.0,49860.0,50100.0,50280.0,Late,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 13:20:00
53,2018-09-07,49920.0,49980.0,50400.0,50700.0,51000.0,51300.0,51660.0,51900.0,52080.0,On Time,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 13:40:00
54,2018-09-07,51480.0,51540.0,51960.0,52260.0,52560.0,52860.0,53220.0,53460.0,53640.0,Late,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 14:00:00
55,2018-09-07,52200.0,52260.0,52680.0,52980.0,53280.0,53580.0,53940.0,54180.0,54360.0,Early,Early,On Time,Late,Late,Late,Late,Late,Late,1900-01-01 14:20:00
56,2018-09-07,52920.0,52980.0,53400.0,53700.0,54000.0,54300.0,54660.0,54900.0,55080.0,On Time,On Time,On Time,On Time,Late,Late,Late,Late,Late,1900-01-01 14:40:00
57,2018-09-07,54240.0,54300.0,54720.0,55020.0,55320.0,55620.0,55980.0,56220.0,56400.0,On Time,On Time,On Time,On Time,On Time,On Time,Late,On Time,On Time,1900-01-01 15:00:00
58,2018-09-07,55500.0,55560.0,55980.0,56280.0,56580.0,56880.0,57240.0,57480.0,57600.0,Late,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 15:20:00
59,2018-09-07,56400.0,56460.0,56880.0,57180.0,57480.0,57780.0,58260.0,58560.0,58680.0,Late,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 15:40:00
60,2018-09-07,57780.0,57840.0,58320.0,58620.0,59100.0,59400.0,59880.0,60180.0,60300.0,On Time,On Time,Late,Late,Late,Late,Late,Late,Late,1900-01-01 16:00:00
61,2018-09-07,59220.0,59280.0,59760.0,60060.0,60540.0,60840.0,61320.0,61620.0,61740.0,Late,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 16:20:00
62,2018-09-07,60180.0,60240.0,60720.0,61020.0,61500.0,61800.0,62280.0,62580.0,62700.0,On Time,On Time,On Time,On Time,On Time,Early,On Time,Early,On Time,1900-01-01 16:40:00
63,2018-09-07,61620.0,61680.0,62160.0,62460.0,62940.0,63240.0,63720.0,64020.0,64140.0,Late,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 17:00:00
64,2018-09-07,62580.0,62640.0,63120.0,63420.0,63900.0,64200.0,64680.0,64860.0,65160.0,Late,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 17:20:00
65,2018-09-07,64500.0,64560.0,64920.0,65160.0,65520.0,65760.0,66240.0,66420.0,66720.0,Late,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 17:40:00
66,2018-09-10,25680.0,25740.0,26040.0,26220.0,26520.0,26760.0,27060.0,27300.0,27480.0,On Time,On Time,On Time,Late,Late,Late,Late,Late,On Time,1900-01-01 07:00:00
67,2018-09-10,26820.0,26880.0,27240.0,27540.0,27840.0,28140.0,28500.0,28740.0,28920.0,On Time,On Time,Late,Late,Late,Late,Late,Late,Late,1900-01-01 07:20:00
68,2018-09-10,27960.0,28020.0,28380.0,28680.0,28980.0,29280.0,29640.0,29880.0,30060.0,On Time,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 07:40:00
69,2018-09-10,29100.0,29160.0,29520.0,29820.0,30120.0,30420.0,30780.0,31020.0,31200.0,On Time,On Time,Late,Late,Late,Late,Late,Late,Late,1900-01-01 08:00:00
70,2018-09-10,30240.0,30300.0,30660.0,30960.0,31260.0,31560.0,31920.0,32160.0,32340.0,On Time,On Time,On Time,Late,On Time,On Time,On Time,On Time,On Time,1900-01-01 08:20:00
71,2018-09-10,31320.0,31380.0,31740.0,32040.0,32340.0,32640.0,33000.0,33240.0,33420.0,On Time,On Time,On Time,Late,On Time,On Time,Late,On Time,On Time,1900-01-01 08:40:00
72,2018-09-10,32400.0,32460.0,32820.0,33120.0,33420.0,33720.0,34080.0,34320.0,34440.0,On Time,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 09:00:00
73,2018-09-10,33600.0,33660.0,34020.0,34320.0,34620.0,34920.0,35280.0,35520.0,35640.0,On Time,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 09:20:00
74,2018-09-10,34860.0,34920.0,35280.0,35580.0,35880.0,36180.0,36540.0,36780.0,36900.0,On Time,On Time,Late,Late,Late,Late,Late,Late,Late,1900-01-01 09:40:00
75,2018-09-10,36480.0,36540.0,36900.0,37200.0,37500.0,37800.0,38160.0,38400.0,38580.0,On Time,On Time,Late,Late,Late,Late,Late,Late,Late,1900-01-01 10:00:00
76,2018-09-10,37320.0,37380.0,37740.0,38040.0,38340.0,38640.0,39000.0,39240.0,39420.0,On Time,On Time,Late,Late,On Time,Late,Late,On Time,On Time,1900-01-01 10:20:00
77,2018-09-10,39120.0,39180.0,39600.0,39900.0,40200.0,40500.0,40860.0,41100.0,41280.0,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,1900-01-01 10:40:00
78,2018-09-10,40020.0,40080.0,40500.0,40800.0,41100.0,41400.0,41760.0,42000.0,42180.0,On Time,On Time,Late,Late,Late,Late,Late,Late,Late,1900-01-01 11:00:00
79,2018-09-10,40920.0,40980.0,41400.0,41700.0,42000.0,42300.0,42660.0,42900.0,43080.0,Late,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 11:20:00
80,2018-09-10,42720.0,42780.0,43200.0,43500.0,43800.0,44100.0,44460.0,44700.0,44880.0,On Time,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 11:40:00
81,2018-09-10,43620.0,43680.0,44100.0,44400.0,44700.0,45000.0,45360.0,45600.0,45780.0,Early,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,1900-01-01 12:00:00
82,2018-09-10,44520.0,44580.0,45000.0,45300.0,45600.0,45900.0,46260.0,46500.0,46680.0,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,Early,1900-01-01 12:20:00
83,2018-09-10,46320.0,46380.0,46800.0,47100.0,47400.0,47700.0,48060.0,48300.0,48480.0,On Time,On Time,On Time,On Time,On Time,On Time,Early,Early,Early,1900-01-01 12:40:00
84,2018-09-10,47220.0,47280.0,47700.0,48000.0,48300.0,48600.0,48960.0,49200.0,49380.0,Late,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 13:00:00
85,2018-09-10,48120.0,48180.0,48600.0,48900.0,49200.0,49500.0,49860.0,50100.0,50280.0,On Time,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 13:20:00
86,2018-09-10,49920.0,49980.0,50400.0,50700.0,51000.0,51300.0,51660.0,51900.0,52080.0,Early,On Time,On Time,On Time,On Time,On Time,On Time,Early,Early,1900-01-01 13:40:00
87,2018-09-10,50700.0,50760.0,51180.0,51480.0,51780.0,52080.0,52440.0,52680.0,52860.0,Late,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 14:00:00
88,2018-09-10,52200.0,52260.0,52680.0,52980.0,53280.0,53580.0,53940.0,54180.0,54360.0,On Time,On Time,On Time,Late,Late,Late,Late,Late,Late,1900-01-01 14:20:00
89,2018-09-10,52920.0,52980.0,53400.0,53700.0,54000.0,54300.0,54660.0,54900.0,55080.0,On Time,Late,On Time,On Time,Late,Late,Late,Late,On Time,1900-01-01 14:40:00
90,2018-09-10,54900.0,54960.0,55380.0,55680.0,55980.0,56280.0,56640.0,56880.0,57060.0,On Time,On Time,Late,Late,Late,Late,Late,Late,Late,1900-01-01 15:00:00
91,2018-09-10,55500.0,55560.0,55980.0,56280.0,56580.0,56880.0,57240.0,57480.0,57600.0,Late,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 15:20:00
92,2018-09-10,56400.0,56460.0,56880.0,57180.0,57480.0,57780.0,58260.0,58560.0,58680.0,On Time,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 15:40:00
93,2018-09-10,57780.0,57840.0,58320.0,58620.0,59100.0,59400.0,59880.0,60180.0,60300.0,On Time,On Time,Late,Late,Late,Late,Late,Late,Late,1900-01-01 16:00:00
94,2018-09-10,59220.0,59280.0,59760.0,60060.0,60540.0,60840.0,61320.0,61620.0,61740.0,On Time,On Time,On Time,On Time,On Time,On Time,Late,Late,On Time,1900-01-01 16:20:00
95,2018-09-10,61140.0,61200.0,61680.0,61980.0,62460.0,62760.0,63240.0,63540.0,63660.0,Late,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 16:40:00
96,2018-09-10,62100.0,62160.0,62640.0,62940.0,63420.0,63720.0,64200.0,64500.0,64620.0,On Time,On Time,Late,On Time,Late,Late,Late,Late,Late,1900-01-01 17:00:00
97,2018-09-10,62580.0,62640.0,63120.0,63420.0,63900.0,64200.0,64680.0,64860.0,65160.0,Late,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 17:20:00
98,2018-09-10,64020.0,64080.0,64560.0,64860.0,65220.0,65460.0,65940.0,66120.0,66420.0,Late,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 17:40:00
99,2018-09-19,25680.0,25740.0,26040.0,26220.0,26520.0,26760.0,27060.0,27300.0,27480.0,Late,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 07:00:00
100,2018-09-19,26820.0,26880.0,27240.0,27540.0,27840.0,28140.0,28500.0,28740.0,28920.0,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,1900-01-01 07:20:00
101,2018-09-19,27960.0,28020.0,28380.0,28680.0,28980.0,29280.0,29640.0,29880.0,30060.0,Late,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 07:40:00
102,2018-09-19,29100.0,29160.0,29520.0,29820.0,30120.0,30420.0,30780.0,31020.0,31200.0,On Time,On Time,Late,Late,Late,Late,Late,Late,Late,1900-01-01 08:00:00
103,2018-09-19,30240.0,30300.0,30660.0,30960.0,31260.0,31560.0,31920.0,32160.0,32340.0,On Time,On Time,On Time,Late,On Time,On Time,Late,On Time,On Time,1900-01-01 08:20:00
104,2018-09-19,31320.0,31380.0,31740.0,32040.0,32340.0,32640.0,33000.0,33240.0,33420.0,Late,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 08:40:00
105,2018-09-19,32400.0,32460.0,32820.0,33120.0,33420.0,33720.0,34080.0,34320.0,34440.0,On Time,On Time,On Time,On Time,On Time,On Time,Late,Late,Late,1900-01-01 09:00:00
106,2018-09-19,33600.0,33660.0,34020.0,34320.0,34620.0,34920.0,35280.0,35520.0,35640.0,Late,Late,Late,Late,Late,Late,Late,On Time,On Time,1900-01-01 09:20:00
107,2018-09-19,34860.0,34920.0,35280.0,35580.0,35880.0,36180.0,36540.0,36780.0,36900.0,Late,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 09:40:00
108,2018-09-19,36480.0,36540.0,36900.0,37200.0,37500.0,37800.0,38160.0,38400.0,38580.0,Late,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 10:00:00
109,2018-09-19,37320.0,37380.0,37740.0,38040.0,38340.0,38640.0,39000.0,39240.0,39420.0,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,1900-01-01 10:20:00
110,2018-09-19,39120.0,39180.0,39600.0,39900.0,40200.0,40500.0,40860.0,41100.0,41280.0,On Time,On Time,On Time,Late,Late,Late,Late,Late,Late,1900-01-01 10:40:00
111,2018-09-19,40020.0,40080.0,40500.0,40800.0,41100.0,41400.0,41760.0,42000.0,42180.0,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,Early,1900-01-01 11:00:00
112,2018-09-19,40920.0,40980.0,41400.0,41700.0,42000.0,42300.0,42660.0,42900.0,43080.0,On Time,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 11:20:00
113,2018-09-19,42720.0,42780.0,43200.0,43500.0,43800.0,44100.0,44460.0,44700.0,44880.0,Late,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 11:40:00
114,2018-09-19,43620.0,43680.0,44100.0,44400.0,44700.0,45000.0,45360.0,45600.0,45780.0,On Time,On Time,On Time,On Time,On Time,Late,On Time,On Time,On Time,1900-01-01 12:00:00
115,2018-09-19,44520.0,44580.0,45000.0,45300.0,45600.0,45900.0,46260.0,46500.0,46680.0,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,Early,1900-01-01 12:20:00
116,2018-09-19,46320.0,46380.0,46800.0,47100.0,47400.0,47700.0,48060.0,48300.0,48480.0,On Time,On Time,Late,Late,Late,On Time,Late,Late,Late,1900-01-01 12:40:00
117,2018-09-19,47220.0,47280.0,47700.0,48000.0,48300.0,48600.0,48960.0,49200.0,49380.0,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,1900-01-01 13:00:00
118,2018-09-19,48120.0,48180.0,48600.0,48900.0,49200.0,49500.0,49860.0,50100.0,50280.0,On Time,On Time,On Time,On Time,Early,Early,Early,Early,Early,1900-01-01 13:20:00
119,2018-09-19,49920.0,49980.0,50400.0,50700.0,51000.0,51300.0,51660.0,51900.0,52080.0,Early,On Time,On Time,Early,Early,Early,Early,Early,Early,1900-01-01 13:40:00
120,2018-09-19,50700.0,50760.0,51180.0,51480.0,51780.0,52080.0,52440.0,52680.0,52860.0,Early,Early,Early,Early,Early,Early,Early,Early,Early,1900-01-01 14:00:00
121,2018-09-19,52200.0,52260.0,52680.0,52980.0,53280.0,53580.0,53940.0,54180.0,54360.0,On Time,On Time,On Time,On Time,On Time,Late,Late,Late,On Time,1900-01-01 14:20:00
122,2018-09-19,52920.0,52980.0,53400.0,53700.0,54000.0,54300.0,54660.0,54900.0,55080.0,On Time,On Time,On Time,On Time,On Time,On Time,Late,Late,On Time,1900-01-01 14:40:00
123,2018-09-19,54240.0,54300.0,54720.0,55020.0,55320.0,55620.0,55980.0,56220.0,56400.0,On Time,On Time,Late,Late,On Time,On Time,Late,Late,On Time,1900-01-01 15:00:00
124,2018-09-19,55980.0,56040.0,56460.0,56760.0,57060.0,57360.0,57780.0,58080.0,58200.0,On Time,On Time,Late,Late,Late,Late,Late,Late,Late,1900-01-01 15:20:00
125,2018-09-19,56400.0,56460.0,56880.0,57180.0,57480.0,57780.0,58260.0,58560.0,58680.0,On Time,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 15:40:00
126,2018-09-19,57780.0,57840.0,58320.0,58620.0,59100.0,59400.0,59880.0,60180.0,60300.0,On Time,On Time,Late,Late,Late,Late,Late,Late,Late,1900-01-01 16:00:00
127,2018-09-19,59220.0,59280.0,59760.0,60060.0,60540.0,60840.0,61320.0,61620.0,61740.0,On Time,On Time,On Time,On Time,Early,Early,Early,Early,Early,1900-01-01 16:20:00
128,2018-09-19,60660.0,60720.0,61200.0,61500.0,61980.0,62280.0,62760.0,63060.0,63180.0,On Time,On Time,Late,Late,Late,Late,Late,Late,Late,1900-01-01 16:40:00
129,2018-09-19,61620.0,61680.0,62160.0,62460.0,62940.0,63240.0,63720.0,64020.0,64140.0,On Time,On Time,Late,Late,Late,Late,Late,Late,Late,1900-01-01 17:00:00
130,2018-09-19,62580.0,62640.0,63120.0,63420.0,63900.0,64200.0,64680.0,64860.0,65160.0,Early,On Time,Late,Late,Late,Late,Late,Late,Late,1900-01-01 17:20:00
131,2018-09-19,64020.0,64080.0,64560.0,64860.0,65220.0,65460.0,65940.0,66120.0,66420.0,On Time,On Time,On Time,On Time,On Time,Late,Late,Late,Late,1900-01-01 17:40:00
132,2018-09-25,25680.0,25740.0,26040.0,26220.0,26520.0,26760.0,27060.0,27300.0,27480.0,On Time,On Time,On Time,Late,Late,Late,Late,Late,Late,1900-01-01 07:00:00
133,2018-09-25,26820.0,26880.0,27240.0,27540.0,27840.0,28140.0,28500.0,28740.0,28920.0,On Time,On Time,Late,Late,Late,Late,Late,Late,Late,1900-01-01 07:20:00
134,2018-09-25,27960.0,28020.0,28380.0,28680.0,28980.0,29280.0,29640.0,29880.0,30060.0,On Time,On Time,Late,Late,Late,Late,Late,Late,Late,1900-01-01 07:40:00
135,2018-09-25,29700.0,29760.0,30120.0,30420.0,30720.0,31020.0,31380.0,31620.0,31800.0,On Time,On Time,Late,Late,Late,Late,Late,Late,Late,1900-01-01 08:00:00
136,2018-09-25,30240.0,30300.0,30660.0,30960.0,31260.0,31560.0,31920.0,32160.0,32340.0,Late,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 08:20:00
137,2018-09-25,31320.0,31380.0,31740.0,32040.0,32340.0,32640.0,33000.0,33240.0,33420.0,On Time,On Time,On Time,Late,Late,Late,Late,Late,Late,1900-01-01 08:40:00
138,2018-09-25,32400.0,32460.0,32820.0,33120.0,33420.0,33720.0,34080.0,34320.0,34440.0,Late,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 09:00:00
139,2018-09-25,33600.0,33660.0,34020.0,34320.0,34620.0,34920.0,35280.0,35520.0,35640.0,Late,Late,Late,Late,Late,Late,Late,On Time,On Time,1900-01-01 09:20:00
140,2018-09-25,34860.0,34920.0,35280.0,35580.0,35880.0,36180.0,36540.0,36780.0,36900.0,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,1900-01-01 09:40:00
141,2018-09-25,36480.0,36540.0,36900.0,37200.0,37500.0,37800.0,38160.0,38400.0,38580.0,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,Late,1900-01-01 10:00:00
