,service_date,scheduled,scheduled,scheduled,scheduled,scheduled,scheduled,scheduled,scheduled,scheduled,timeliness,timeliness,timeliness,timeliness,timeliness,timeliness,timeliness,timeliness,timeliness,route_bin
stop_sequence,,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,
0,2018-08-10,25560.0,25800.0,25980.0,26220.0,26520.0,26760.0,26940.0,27420.0,27480.0,On Time,On Time,On Time,Late,Late,Late,Late,Late,Late,1900-01-01 07:00:00
1,2018-08-10,26700.0,26940.0,27300.0,27600.0,27900.0,28260.0,28560.0,29040.0,29100.0,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,1900-01-01 07:20:00
2,2018-08-10,27840.0,28140.0,28500.0,28800.0,29100.0,29460.0,29760.0,30240.0,30300.0,On Time,On Time,On Time,On Time,On Time,On Time,On Time,Late,Late,1900-01-01 07:40:00
3,2018-08-10,28980.0,29280.0,29640.0,29940.0,30240.0,30600.0,30900.0,31380.0,31440.0,On Time,On Time,On Time,Late,Late,Late,Late,Late,Late,1900-01-01 08:00:00
4,2018-08-10,30060.0,30360.0,30720.0,31020.0,31320.0,31680.0,31980.0,32460.0,32520.0,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,1900-01-01 08:20:00
5,2018-08-10,31680.0,31980.0,32340.0,32640.0,32940.0,33300.0,33600.0,34080.0,34140.0,On Time,On Time,Late,Late,Late,Late,Late,Late,Late,1900-01-01 08:40:00
6,2018-08-10,32880.0,33180.0,33540.0,33840.0,34140.0,34500.0,34800.0,35280.0,35340.0,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,1900-01-01 09:00:00
7,2018-08-10,34080.0,34380.0,34740.0,35040.0,35340.0,35700.0,36000.0,36480.0,36540.0,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,1900-01-01 09:20:00
8,2018-08-10,35940.0,36240.0,36600.0,36900.0,37200.0,37560.0,37860.0,38520.0,38580.0,On Time,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 09:40:00
9,2018-08-10,36660.0,36960.0,37320.0,37620.0,37980.0,38400.0,38700.0,39360.0,39420.0,Early,On Time,Early,Early,Early,On Time,On Time,Early,On Time,1900-01-01 10:00:00
10,2018-08-10,37440.0,37740.0,38100.0,38400.0,38820.0,39240.0,39540.0,40200.0,40260.0,Late,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 10:20:00
11,2018-08-10,39120.0,39420.0,39780.0,40080.0,40500.0,40920.0,41220.0,41880.0,41940.0,On Time,On Time,On Time,On Time,Early,Early,Early,Early,Early,1900-01-01 10:40:00
12,2018-08-10,40020.0,40320.0,40680.0,40980.0,41400.0,41820.0,42120.0,42780.0,42840.0,On Time,On Time,On Time,On Time,On Time,On Time,Late,On Time,Late,1900-01-01 11:00:00
13,2018-08-10,40920.0,41220.0,41580.0,41880.0,42300.0,42720.0,43020.0,43680.0,43740.0,On Time,On Time,On Time,On Time,On Time,Early,Early,Early,Early,1900-01-01 11:20:00
14,2018-08-10,42720.0,43020.0,43380.0,43680.0,44100.0,44520.0,44820.0,45480.0,45540.0,On Time,On Time,On Time,Late,On Time,On Time,On Time,On Time,On Time,1900-01-01 11:40:00
15,2018-08-10,43620.0,43920.0,44280.0,44580.0,45000.0,45420.0,45720.0,46380.0,46440.0,Late,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 12:00:00
16,2018-08-10,44520.0,44820.0,45180.0,45480.0,45900.0,46320.0,46620.0,47280.0,47340.0,Late,Late,On Time,Late,On Time,On Time,On Time,On Time,On Time,1900-01-01 12:20:00
17,2018-08-10,46320.0,46620.0,46980.0,47280.0,47700.0,48120.0,48420.0,49080.0,49140.0,On Time,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 12:40:00
18,2018-08-10,47220.0,47520.0,47880.0,48180.0,48600.0,49020.0,49320.0,49980.0,50040.0,On Time,On Time,On Time,Late,Late,Late,Late,Late,Late,1900-01-01 13:00:00
19,2018-08-10,48120.0,48420.0,48780.0,49080.0,49500.0,49920.0,50220.0,50880.0,50940.0,On Time,On Time,On Time,Late,Late,Late,Late,On Time,On Time,1900-01-01 13:20:00
20,2018-08-10,49860.0,50160.0,50520.0,50820.0,51240.0,51660.0,51960.0,52620.0,52680.0,On Time,On Time,On Time,Late,Late,Late,Late,Late,Late,1900-01-01 13:40:00
21,2018-08-10,50640.0,50940.0,51300.0,51600.0,52020.0,52440.0,52740.0,53400.0,53460.0,Late,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 14:00:00
22,2018-08-10,52080.0,52380.0,52740.0,53040.0,53460.0,53880.0,54180.0,54840.0,54900.0,On Time,On Time,On Time,On Time,Late,Late,Late,Late,Late,1900-01-01 14:20:00
23,2018-08-10,52800.0,53100.0,53460.0,53760.0,54180.0,54600.0,54900.0,55560.0,55620.0,On Time,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 14:40:00
24,2018-08-10,54240.0,54540.0,54900.0,55200.0,55620.0,56040.0,56340.0,57000.0,57060.0,Late,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 15:00:00
25,2018-08-10,55680.0,55980.0,56340.0,56640.0,57060.0,57480.0,57780.0,58440.0,58500.0,Late,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 15:20:00
26,2018-08-10,57000.0,57300.0,57660.0,57960.0,58380.0,58800.0,59100.0,59760.0,59820.0,Late,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 15:40:00
27,2018-08-10,58500.0,58800.0,59160.0,59460.0,59880.0,60300.0,60600.0,61200.0,61260.0,On Time,On Time,On Time,On Time,Late,Late,Late,On Time,On Time,1900-01-01 16:00:00
28,2018-08-10,58980.0,59280.0,59640.0,59940.0,60360.0,60780.0,61080.0,61500.0,61560.0,Late,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 16:20:00
29,2018-08-10,60420.0,60720.0,61080.0,61440.0,61980.0,62340.0,62820.0,63240.0,63300.0,On Time,On Time,On Time,On Time,On Time,Late,On Time,On Time,On Time,1900-01-01 16:40:00
30,2018-08-10,61380.0,61680.0,62040.0,62400.0,62940.0,63300.0,63780.0,64200.0,64260.0,Early,On Time,On Time,On Time,Late,Late,On Time,On Time,On Time,1900-01-01 17:00:00
31,2018-08-10,62820.0,63120.0,63480.0,63840.0,64380.0,64740.0,65220.0,65640.0,65700.0,On Time,On Time,On Time,On Time,Late,Late,Late,Late,Late,1900-01-01 17:20:00
32,2018-08-10,63780.0,64080.0,64440.0,64800.0,65340.0,65700.0,66180.0,66600.0,66660.0,Late,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 17:40:00
33,2018-08-16,25560.0,25800.0,25980.0,26220.0,26520.0,26760.0,26940.0,27420.0,27480.0,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,1900-01-01 07:00:00
34,2018-08-16,26700.0,26940.0,27300.0,27600.0,27900.0,28260.0,28560.0,29040.0,29100.0,On Time,Late,On Time,On Time,On Time,On Time,On Time,Late,Late,1900-01-01 07:20:00
35,2018-08-16,27840.0,28140.0,28500.0,28800.0,29100.0,29460.0,29760.0,30240.0,30300.0,On Time,On Time,On Time,On Time,On Time,On Time,On Time,Late,Late,1900-01-01 07:40:00
36,2018-08-16,28980.0,29280.0,29640.0,29940.0,30240.0,30600.0,30900.0,31380.0,31440.0,Early,On Time,On Time,Late,Late,Late,Late,Late,Late,1900-01-01 08:00:00
37,2018-08-16,30060.0,30360.0,30720.0,31020.0,31320.0,31680.0,31980.0,32460.0,32520.0,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,1900-01-01 08:20:00
38,2018-08-16,31680.0,31980.0,32340.0,32640.0,32940.0,33300.0,33600.0,34080.0,34140.0,Late,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 08:40:00
39,2018-08-16,32880.0,33180.0,33540.0,33840.0,34140.0,34500.0,34800.0,35280.0,35340.0,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,1900-01-01 09:00:00
40,2018-08-16,34080.0,34380.0,34740.0,35040.0,35340.0,35700.0,36000.0,36480.0,36540.0,Late,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 09:20:00
41,2018-08-16,35280.0,35580.0,35940.0,36240.0,36540.0,36900.0,37200.0,37680.0,37740.0,Early,Early,Early,Early,Early,Early,Early,Early,Early,1900-01-01 09:40:00
42,2018-08-16,36660.0,36960.0,37320.0,37620.0,37980.0,38400.0,38700.0,39360.0,39420.0,Early,On Time,Early,Early,On Time,Early,Early,Early,Late,1900-01-01 10:00:00
43,2018-08-16,37440.0,37740.0,38100.0,38400.0,38820.0,39240.0,39540.0,40200.0,40260.0,Early,Early,Early,Early,Early,Early,Early,Early,Early,1900-01-01 10:20:00
44,2018-08-16,39120.0,39420.0,39780.0,40080.0,40500.0,40920.0,41220.0,41880.0,41940.0,Late,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 10:40:00
45,2018-08-16,40020.0,40320.0,40680.0,40980.0,41400.0,41820.0,42120.0,42780.0,42840.0,Late,Late,Late,Late,Late,On Time,On Time,On Time,On Time,1900-01-01 11:00:00
46,2018-08-16,40920.0,41220.0,41580.0,41880.0,42300.0,42720.0,43020.0,43680.0,43740.0,Early,On Time,On Time,Early,Early,Early,Early,Early,Early,1900-01-01 11:20:00
47,2018-08-16,42720.0,43020.0,43380.0,43680.0,44100.0,44520.0,44820.0,45480.0,45540.0,Late,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 11:40:00
48,2018-08-16,43620.0,43920.0,44280.0,44580.0,45000.0,45420.0,45720.0,46380.0,46440.0,On Time,On Time,On Time,Early,Early,Early,On Time,Early,Early,1900-01-01 12:00:00
49,2018-08-16,44520.0,44820.0,45180.0,45480.0,45900.0,46320.0,46620.0,47280.0,47340.0,On Time,On Time,Late,Late,Late,Late,Late,Late,Late,1900-01-01 12:20:00
50,2018-08-16,46320.0,46620.0,46980.0,47280.0,47700.0,48120.0,48420.0,49080.0,49140.0,On Time,On Time,On Time,On Time,On Time,Late,Late,On Time,On Time,1900-01-01 12:40:00
51,2018-08-16,47220.0,47520.0,47880.0,48180.0,48600.0,49020.0,49320.0,49980.0,50040.0,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,1900-01-01 13:00:00
52,2018-08-16,48120.0,48420.0,48780.0,49080.0,49500.0,49920.0,50220.0,50880.0,50940.0,On Time,On Time,On Time,On Time,On Time,On Time,On Time,Early,Early,1900-01-01 13:20:00
53,2018-08-16,49860.0,50160.0,50520.0,50820.0,51240.0,51660.0,51960.0,52620.0,52680.0,Late,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 13:40:00
54,2018-08-16,50640.0,50940.0,51300.0,51600.0,52020.0,52440.0,52740.0,53400.0,53460.0,On Time,Late,On Time,On Time,On Time,Late,Late,On Time,On Time,1900-01-01 14:00:00
55,2018-08-16,52080.0,52380.0,52740.0,53040.0,53460.0,53880.0,54180.0,54840.0,54900.0,On Time,On Time,On Time,On Time,On Time,On Time,On Time,Early,Early,1900-01-01 14:20:00
56,2018-08-16,52800.0,53100.0,53460.0,53760.0,54180.0,54600.0,54900.0,55560.0,55620.0,On Time,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 14:40:00
57,2018-08-16,54240.0,54540.0,54900.0,55200.0,55620.0,56040.0,56340.0,57000.0,57060.0,On Time,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 15:00:00
58,2018-08-16,55680.0,55980.0,56340.0,56640.0,57060.0,57480.0,57780.0,58440.0,58500.0,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,1900-01-01 15:20:00
59,2018-08-16,57000.0,57300.0,57660.0,57960.0,58380.0,58800.0,59100.0,59760.0,59820.0,On Time,On Time,Late,Late,Late,On Time,Late,Late,Late,1900-01-01 15:40:00
60,2018-08-16,58020.0,58320.0,58680.0,58980.0,59400.0,59820.0,60120.0,60780.0,60840.0,Late,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 16:00:00
61,2018-08-16,58980.0,59280.0,59640.0,59940.0,60360.0,60780.0,61080.0,61500.0,61560.0,On Time,Late,On Time,Late,Late,Late,Late,Late,Late,1900-01-01 16:20:00
62,2018-08-16,60420.0,60720.0,61080.0,61440.0,61980.0,62340.0,62820.0,63240.0,63300.0,On Time,On Time,On Time,Late,On Time,On Time,On Time,On Time,On Time,1900-01-01 16:40:00
63,2018-08-16,61380.0,61680.0,62040.0,62400.0,62940.0,63300.0,63780.0,64200.0,64260.0,Early,On Time,On Time,On Time,On Time,On Time,On Time,Late,Late,1900-01-01 17:00:00
64,2018-08-16,62820.0,63120.0,63480.0,63840.0,64380.0,64740.0,65220.0,65640.0,65700.0,On Time,On Time,On Time,On Time,On Time,On Time,Early,On Time,On Time,1900-01-01 17:20:00
65,2018-08-16,63780.0,64080.0,64440.0,64800.0,65340.0,65700.0,66180.0,66600.0,66660.0,On Time,On Time,On Time,Late,On Time,Early,Early,Early,Early,1900-01-01 17:40:00
66,2018-08-17,25560.0,25800.0,25980.0,26220.0,26520.0,26760.0,26940.0,27420.0,27480.0,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,1900-01-01 07:00:00
67,2018-08-17,26700.0,26940.0,27300.0,27600.0,27900.0,28260.0,28560.0,29040.0,29100.0,Early,Early,Early,Early,Early,Early,Early,Early,Early,1900-01-01 07:20:00
68,2018-08-17,27840.0,28140.0,28500.0,28800.0,29100.0,29460.0,29760.0,30240.0,30300.0,Early,On Time,Early,On Time,On Time,On Time,Early,On Time,On Time,1900-01-01 07:40:00
69,2018-08-17,28980.0,29280.0,29640.0,29940.0,30240.0,30600.0,30900.0,31380.0,31440.0,Early,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 08:00:00
70,2018-08-17,30060.0,30360.0,30720.0,31020.0,31320.0,31680.0,31980.0,32460.0,32520.0,On Time,On Time,On Time,Early,Early,Early,On Time,On Time,On Time,1900-01-01 08:20:00
71,2018-08-17,31680.0,31980.0,32340.0,32640.0,32940.0,33300.0,33600.0,34080.0,34140.0,Late,Late,Late,Late,Late,Late,On Time,Late,Late,1900-01-01 08:40:00
72,2018-08-17,32880.0,33180.0,33540.0,33840.0,34140.0,34500.0,34800.0,35280.0,35340.0,On Time,On Time,On Time,On Time,On Time,Late,Late,Late,Late,1900-01-01 09:00:00
73,2018-08-17,34080.0,34380.0,34740.0,35040.0,35340.0,35700.0,36000.0,36480.0,36540.0,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,Early,1900-01-01 09:20:00
74,2018-08-17,35280.0,35580.0,35940.0,36240.0,36540.0,36900.0,37200.0,37680.0,37740.0,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,1900-01-01 09:40:00
75,2018-08-17,36660.0,36960.0,37320.0,37620.0,37980.0,38400.0,38700.0,39360.0,39420.0,Early,On Time,Early,On Time,Early,Early,Early,Early,Early,1900-01-01 10:00:00
76,2018-08-17,37440.0,37740.0,38100.0,38400.0,38820.0,39240.0,39540.0,40200.0,40260.0,On Time,On Time,On Time,On Time,Early,Early,Early,Early,Late,1900-01-01 10:20:00
77,2018-08-17,39120.0,39420.0,39780.0,40080.0,40500.0,40920.0,41220.0,41880.0,41940.0,Early,On Time,Early,Early,Early,Early,Early,Early,Early,1900-01-01 10:40:00
78,2018-08-17,40020.0,40320.0,40680.0,40980.0,41400.0,41820.0,42120.0,42780.0,42840.0,Late,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 11:00:00
79,2018-08-17,40920.0,41220.0,41580.0,41880.0,42300.0,42720.0,43020.0,43680.0,43740.0,Early,Early,Early,Early,Early,Early,Early,Early,Early,1900-01-01 11:20:00
80,2018-08-17,42720.0,43020.0,43380.0,43680.0,44100.0,44520.0,44820.0,45480.0,45540.0,Late,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 11:40:00
81,2018-08-17,43620.0,43920.0,44280.0,44580.0,45000.0,45420.0,45720.0,46380.0,46440.0,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,1900-01-01 12:00:00
82,2018-08-17,44520.0,44820.0,45180.0,45480.0,45900.0,46320.0,46620.0,47280.0,47340.0,Late,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 12:20:00
83,2018-08-17,46320.0,46620.0,46980.0,47280.0,47700.0,48120.0,48420.0,49080.0,49140.0,Late,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 12:40:00
84,2018-08-17,47220.0,47520.0,47880.0,48180.0,48600.0,49020.0,49320.0,49980.0,50040.0,Late,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 13:00:00
85,2018-08-17,48120.0,48420.0,48780.0,49080.0,49500.0,49920.0,50220.0,50880.0,50940.0,Late,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 13:20:00
86,2018-08-17,49860.0,50160.0,50520.0,50820.0,51240.0,51660.0,51960.0,52620.0,52680.0,On Time,On Time,On Time,On Time,On Time,On Time,On Time,Early,Early,1900-01-01 13:40:00
87,2018-08-17,50640.0,50940.0,51300.0,51600.0,52020.0,52440.0,52740.0,53400.0,53460.0,Late,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 14:00:00
88,2018-08-17,52080.0,52380.0,52740.0,53040.0,53460.0,53880.0,54180.0,54840.0,54900.0,On Time,On Time,Late,Late,On Time,Late,Late,Late,Late,1900-01-01 14:20:00
89,2018-08-17,52800.0,53100.0,53460.0,53760.0,54180.0,54600.0,54900.0,55560.0,55620.0,Late,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 14:40:00
90,2018-08-17,54240.0,54540.0,54900.0,55200.0,55620.0,56040.0,56340.0,57000.0,57060.0,On Time,On Time,On Time,On Time,On Time,On Time,Late,On Time,On Time,1900-01-01 15:00:00
91,2018-08-17,55680.0,55980.0,56340.0,56640.0,57060.0,57480.0,57780.0,58440.0,58500.0,On Time,On Time,On Time,On Time,On Time,On Time,On Time,Early,Early,1900-01-01 15:20:00
92,2018-08-17,57000.0,57300.0,57660.0,57960.0,58380.0,58800.0,59100.0,59760.0,59820.0,On Time,On Time,On Time,On Time,On Time,Early,Early,Early,Early,1900-01-01 15:40:00
93,2018-08-17,58020.0,58320.0,58680.0,58980.0,59400.0,59820.0,60120.0,60780.0,60840.0,Late,Late,On Time,On Time,Late,Late,Late,Late,Late,1900-01-01 16:00:00
94,2018-08-17,58980.0,59280.0,59640.0,59940.0,60360.0,60780.0,61080.0,61500.0,61560.0,On Time,On Time,On Time,On Time,On Time,On Time,On Time,Late,Late,1900-01-01 16:20:00
95,2018-08-17,60900.0,61200.0,61560.0,61920.0,62460.0,62820.0,63300.0,63720.0,63780.0,On Time,On Time,On Time,On Time,On Time,On Time,Early,On Time,On Time,1900-01-01 16:40:00
96,2018-08-17,61380.0,61680.0,62040.0,62400.0,62940.0,63300.0,63780.0,64200.0,64260.0,On Time,On Time,On Time,On Time,On Time,Late,On Time,On Time,On Time,1900-01-01 17:00:00
97,2018-08-17,62820.0,63120.0,63480.0,63840.0,64380.0,64740.0,65220.0,65640.0,65700.0,On Time,Late,Late,Late,Late,Late,On Time,On Time,On Time,1900-01-01 17:20:00
98,2018-08-17,64260.0,64560.0,64920.0,65280.0,65820.0,66180.0,66600.0,66900.0,66960.0,Late,Late,Late,Late,Late,Late,On Time,Late,Late,1900-01-01 17:40:00
99,2018-08-20,25560.0,25800.0,25980.0,26220.0,26520.0,26760.0,26940.0,27420.0,27480.0,Early,On Time,On Time,On Time,Early,On Time,On Time,On Time,On Time,1900-01-01 07:00:00
100,2018-08-20,26700.0,26940.0,27300.0,27600.0,27900.0,28260.0,28560.0,29040.0,29100.0,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,1900-01-01 07:20:00
101,2018-08-20,27840.0,28140.0,28500.0,28800.0,29100.0,29460.0,29760.0,30240.0,30300.0,Early,On Time,On Time,On Time,On Time,On Time,Early,On Time,On Time,1900-01-01 07:40:00
102,2018-08-20,28980.0,29280.0,29640.0,29940.0,30240.0,30600.0,30900.0,31380.0,31440.0,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,Early,1900-01-01 08:00:00
103,2018-08-20,30060.0,30360.0,30720.0,31020.0,31320.0,31680.0,31980.0,32460.0,32520.0,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,1900-01-01 08:20:00
104,2018-08-20,31680.0,31980.0,32340.0,32640.0,32940.0,33300.0,33600.0,34080.0,34140.0,Early,Early,Early,Early,Early,Early,Early,Early,Early,1900-01-01 08:40:00
105,2018-08-20,33480.0,33780.0,34140.0,34440.0,34740.0,35100.0,35400.0,35880.0,35940.0,On Time,Early,Early,Early,Early,Early,Early,Early,Early,1900-01-01 09:00:00
106,2018-08-20,34080.0,34380.0,34740.0,35040.0,35340.0,35700.0,36000.0,36480.0,36540.0,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,1900-01-01 09:20:00
107,2018-08-20,35280.0,35580.0,35940.0,36240.0,36540.0,36900.0,37200.0,37680.0,37740.0,Early,Early,Early,Early,Early,Early,Early,Early,Early,1900-01-01 09:40:00
108,2018-08-20,36660.0,36960.0,37320.0,37620.0,37980.0,38400.0,38700.0,39360.0,39420.0,On Time,On Time,Early,Early,Early,Early,Early,Early,Late,1900-01-01 10:00:00
109,2018-08-20,37440.0,37740.0,38100.0,38400.0,38820.0,39240.0,39540.0,40200.0,40260.0,On Time,On Time,On Time,Early,On Time,On Time,On Time,Early,On Time,1900-01-01 10:20:00
110,2018-08-20,39120.0,39420.0,39780.0,40080.0,40500.0,40920.0,41220.0,41880.0,41940.0,Late,Late,Late,On Time,On Time,On Time,Early,Early,Early,1900-01-01 10:40:00
111,2018-08-20,40020.0,40320.0,40680.0,40980.0,41400.0,41820.0,42120.0,42780.0,42840.0,On Time,On Time,On Time,On Time,On Time,On Time,Late,Late,Late,1900-01-01 11:00:00
112,2018-08-20,40920.0,41220.0,41580.0,41880.0,42300.0,42720.0,43020.0,43680.0,43740.0,On Time,On Time,On Time,On Time,On Time,On Time,On Time,Early,Early,1900-01-01 11:20:00
113,2018-08-20,42720.0,43020.0,43380.0,43680.0,44100.0,44520.0,44820.0,45480.0,45540.0,On Time,On Time,On Time,On Time,On Time,Late,Late,Late,Late,1900-01-01 11:40:00
114,2018-08-20,43620.0,43920.0,44280.0,44580.0,45000.0,45420.0,45720.0,46380.0,46440.0,On Time,On Time,On Time,On Time,Early,On Time,On Time,Early,Early,1900-01-01 12:00:00
115,2018-08-20,44520.0,44820.0,45180.0,45480.0,45900.0,46320.0,46620.0,47280.0,47340.0,Late,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 12:20:00
116,2018-08-20,46320.0,46620.0,46980.0,47280.0,47700.0,48120.0,48420.0,49080.0,49140.0,On Time,On Time,On Time,On Time,Early,Early,On Time,Early,Early,1900-01-01 12:40:00
117,2018-08-20,47220.0,47520.0,47880.0,48180.0,48600.0,49020.0,49320.0,49980.0,50040.0,Late,Late,Late,Late,Late,Late,Late,On Time,On Time,1900-01-01 13:00:00
118,2018-08-20,48120.0,48420.0,48780.0,49080.0,49500.0,49920.0,50220.0,50880.0,50940.0,On Time,Early,Early,Early,Early,Early,Early,Early,Early,1900-01-01 13:20:00
119,2018-08-20,49860.0,50160.0,50520.0,50820.0,51240.0,51660.0,51960.0,52620.0,52680.0,On Time,On Time,On Time,On Time,Late,Late,Late,Late,Late,1900-01-01 13:40:00
120,2018-08-20,50640.0,50940.0,51300.0,51600.0,52020.0,52440.0,52740.0,53400.0,53460.0,On Time,On Time,On Time,On Time,On Time,Late,Late,Late,Late,1900-01-01 14:00:00
121,2018-08-20,52080.0,52380.0,52740.0,53040.0,53460.0,53880.0,54180.0,54840.0,54900.0,Early,On Time,Early,Early,Early,On Time,On Time,Early,Early,1900-01-01 14:20:00
122,2018-08-20,52800.0,53100.0,53460.0,53760.0,54180.0,54600.0,54900.0,55560.0,55620.0,On Time,On Time,Late,Late,Late,Late,Late,Late,Late,1900-01-01 14:40:00
123,2018-08-20,54240.0,54540.0,54900.0,55200.0,55620.0,56040.0,56340.0,57000.0,57060.0,On Time,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 15:00:00
124,2018-08-20,55680.0,55980.0,56340.0,56640.0,57060.0,57480.0,57780.0,58440.0,58500.0,Early,On Time,Early,On Time,On Time,Late,On Time,On Time,On Time,1900-01-01 15:20:00
125,2018-08-20,57000.0,57300.0,57660.0,57960.0,58380.0,58800.0,59100.0,59760.0,59820.0,On Time,On Time,Early,On Time,On Time,Late,Late,Late,Late,1900-01-01 15:40:00
126,2018-08-20,58020.0,58320.0,58680.0,58980.0,59400.0,59820.0,60120.0,60780.0,60840.0,On Time,On Time,Early,Early,Early,On Time,Late,On Time,On Time,1900-01-01 16:00:00
127,2018-08-20,58980.0,59280.0,59640.0,59940.0,60360.0,60780.0,61080.0,61500.0,61560.0,On Time,On Time,On Time,On Time,On Time,Late,Late,Late,Late,1900-01-01 16:20:00
128,2018-08-20,60420.0,60720.0,61080.0,61440.0,61980.0,62340.0,62820.0,63240.0,63300.0,On Time,On Time,On Time,On Time,On Time,On Time,Early,Early,Early,1900-01-01 16:40:00
129,2018-08-20,61380.0,61680.0,62040.0,62400.0,62940.0,63300.0,63780.0,64200.0,64260.0,On Time,Late,Late,Late,Late,Late,Late,Late,On Time,1900-01-01 17:00:00
130,2018-08-20,62820.0,63120.0,63480.0,63840.0,64380.0,64740.0,65220.0,65640.0,65700.0,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,Early,1900-01-01 17:20:00
131,2018-08-20,63780.0,64080.0,64440.0,64800.0,65340.0,65700.0,66180.0,66600.0,66660.0,On Time,On Time,Early,Early,Early,Early,Early,Early,Early,1900-01-01 17:40:00
132,2018-08-21,25560.0,25800.0,25980.0,26220.0,26520.0,26760.0,26940.0,27420.0,27480.0,On Time,On Time,On Time,On Time,On Time,Late,Late,Late,Late,1900-01-01 07:00:00
133,2018-08-21,26700.0,26940.0,27300.0,27600.0,27900.0,28260.0,28560.0,29040.0,29100.0,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,1900-01-01 07:20:00
134,2018-08-21,27840.0,28140.0,28500.0,28800.0,29100.0,29460.0,29760.0,30240.0,30300.0,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,1900-01-01 07:40:00
135,2018-08-21,28980.0,29280.0,29640.0,29940.0,30240.0,30600.0,30900.0,31380.0,31440.0,On Time,On Time,On Time,Early,Early,On Time,Early,Early,Early,1900-01-01 08:00:00
136,2018-08-21,30060.0,30360.0,30720.0,31020.0,31320.0,31680.0,31980.0,32460.0,32520.0,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,Early,1900-01-01 08:20:00
137,2018-08-21,31680.0,31980.0,32340.0,32640.0,32940.0,33300.0,33600.0,34080.0,34140.0,Late,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 08:40:00
138,2018-08-21,33480.0,33780.0,34140.0,34440.0,34740.0,35100.0,35400.0,35880.0,35940.0,On Time,On Time,On Time,On Time,On Time,On Time,On Time,Early,Early,1900-01-01 09:00:00
139,2018-08-21,34080.0,34380.0,34740.0,35040.0,35340.0,35700.0,36000.0,36480.0,36540.0,On Time,Early,Early,Early,Early,Early,Early,Early,Early,1900-01-01 09:20:00
