,service_date,scheduled,scheduled,scheduled,scheduled,scheduled,scheduled,scheduled,scheduled,scheduled,timeliness,timeliness,timeliness,timeliness,timeliness,timeliness,timeliness,timeliness,timeliness,route_bin
30,2018-08-08,40020.0,40080.0,40500.0,40800.0,41100.0,41400.0,41760.0,42000.0,42180.0,Late,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 11:00:00
31,2018-08-08,41820.0,41880.0,42300.0,42600.0,42900.0,43200.0,43560.0,43800.0,43980.0,Early,Early,Early,Early,On Time,On Time,On Time,On Time,Early,1900-01-01 11:30:00
32,2018-08-08,44520.0,44580.0,45000.0,45300.0,45600.0,45900.0,46260.0,46500.0,46680.0,Late,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 12:00:00
33,2018-08-08,45420.0,45480.0,45900.0,46200.0,46500.0,46800.0,47160.0,47400.0,47580.0,Late,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 12:30:00
34,2018-08-08,47220.0,47280.0,47700.0,48000.0,48300.0,48600.0,48960.0,49200.0,49380.0,On Time,On Time,On Time,On Time,Late,On Time,Late,Late,Late,1900-01-01 13:00:00
35,2018-08-08,49020.0,49080.0,49500.0,49800.0,50100.0,50400.0,50760.0,51000.0,51180.0,Early,On Time,Early,Early,Early,Early,Early,Early,Early,1900-01-01 13:30:00
36,2018-08-08,50700.0,50760.0,51180.0,51480.0,51780.0,52080.0,52440.0,52680.0,52860.0,On Time,On Time,On Time,On Time,Late,Late,Late,Late,Late,1900-01-01 14:00:00
37,2018-08-08,52200.0,52260.0,52680.0,52980.0,53280.0,53580.0,53940.0,54180.0,54360.0,Late,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 14:30:00
38,2018-08-08,54240.0,54300.0,54720.0,55020.0,55320.0,55620.0,55980.0,56220.0,56400.0,Early,Early,On Time,On Time,On Time,On Time,On Time,On Time,On Time,1900-01-01 15:00:00
39,2018-08-08,55980.0,56040.0,56460.0,56760.0,57060.0,57360.0,57780.0,58080.0,58200.0,On Time,On Time,On Time,Late,Late,Late,Late,Late,Late,1900-01-01 15:30:00
40,2018-08-08,57780.0,57840.0,58320.0,58620.0,59100.0,59400.0,59880.0,60180.0,60300.0,Late,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 16:00:00
41,2018-08-08,59700.0,59760.0,60240.0,60540.0,61020.0,61320.0,61800.0,62100.0,62220.0,Late,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 16:30:00
42,2018-08-08,61620.0,61680.0,62160.0,62460.0,62940.0,63240.0,63720.0,64020.0,64140.0,Late,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 17:00:00
43,2018-08-08,63060.0,63120.0,63600.0,63900.0,64380.0,64680.0,65160.0,65340.0,65640.0,On Time,On Time,On Time,On Time,On Time,On Time,Late,Late,Late,1900-01-01 17:30:00
44,2018-08-10,25680.0,25740.0,26040.0,26220.0,26520.0,26760.0,27060.0,27300.0,27480.0,On Time,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 07:00:00
45,2018-08-10,27420.0,27480.0,27840.0,28140.0,28440.0,28740.0,29100.0,29340.0,29520.0,On Time,On Time,Late,Late,Late,Late,Late,Late,Late,1900-01-01 07:30:00
46,2018-08-10,29100.0,29160.0,29520.0,29820.0,30120.0,30420.0,30780.0,31020.0,31200.0,Late,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 08:00:00
47,2018-08-10,30780.0,30840.0,31200.0,31500.0,31800.0,32100.0,32460.0,32700.0,32880.0,On Time,On Time,Late,Late,Late,Late,Late,Late,Late,1900-01-01 08:30:00
48,2018-08-10,33000.0,33060.0,33420.0,33720.0,34020.0,34320.0,34680.0,34920.0,35040.0,On Time,On Time,Late,Late,Late,Late,Late,Late,Late,1900-01-01 09:00:00
49,2018-08-10,34860.0,34920.0,35280.0,35580.0,35880.0,36180.0,36540.0,36780.0,36900.0,On Time,On Time,Late,Late,Late,Late,Late,Late,Late,1900-01-01 09:30:00
50,2018-08-10,36480.0,36540.0,36900.0,37200.0,37500.0,37800.0,38160.0,38400.0,38580.0,On Time,On Time,On Time,Late,Late,Late,Late,Late,Late,1900-01-01 10:00:00
51,2018-08-10,38220.0,38280.0,38700.0,39000.0,39300.0,39600.0,39960.0,40200.0,40380.0,On Time,Late,On Time,Late,Late,Late,Late,Late,Late,1900-01-01 10:30:00
52,2018-08-10,40020.0,40080.0,40500.0,40800.0,41100.0,41400.0,41760.0,42000.0,42180.0,On Time,On Time,Late,Late,Late,Late,Late,Late,Late,1900-01-01 11:00:00
53,2018-08-10,41820.0,41880.0,42300.0,42600.0,42900.0,43200.0,43560.0,43800.0,43980.0,On Time,On Time,On Time,Late,Late,Late,Late,Late,Late,1900-01-01 11:30:00
54,2018-08-10,43620.0,43680.0,44100.0,44400.0,44700.0,45000.0,45360.0,45600.0,45780.0,On Time,On Time,Late,Late,Late,Late,Late,Late,Late,1900-01-01 12:00:00
55,2018-08-10,45420.0,45480.0,45900.0,46200.0,46500.0,46800.0,47160.0,47400.0,47580.0,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,Early,1900-01-01 12:30:00
56,2018-08-10,47220.0,47280.0,47700.0,48000.0,48300.0,48600.0,48960.0,49200.0,49380.0,On Time,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 13:00:00
57,2018-08-10,49020.0,49080.0,49500.0,49800.0,50100.0,50400.0,50760.0,51000.0,51180.0,On Time,On Time,Late,Late,Late,Late,Late,Late,Late,1900-01-01 13:30:00
58,2018-08-10,51480.0,51540.0,51960.0,52260.0,52560.0,52860.0,53220.0,53460.0,53640.0,Early,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 14:00:00
59,2018-08-10,52920.0,52980.0,53400.0,53700.0,54000.0,54300.0,54660.0,54900.0,55080.0,Late,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 14:30:00
60,2018-08-10,54240.0,54300.0,54720.0,55020.0,55320.0,55620.0,55980.0,56220.0,56400.0,Late,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 15:00:00
61,2018-08-10,55980.0,56040.0,56460.0,56760.0,57060.0,57360.0,57780.0,58080.0,58200.0,Late,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 15:30:00
62,2018-08-10,57780.0,57840.0,58320.0,58620.0,59100.0,59400.0,59880.0,60180.0,60300.0,Late,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 16:00:00
63,2018-08-10,59700.0,59760.0,60240.0,60540.0,61020.0,61320.0,61800.0,62100.0,62220.0,On Time,On Time,Late,Late,Late,Late,Late,Late,Late,1900-01-01 16:30:00
64,2018-08-10,61620.0,61680.0,62160.0,62460.0,62940.0,63240.0,63720.0,64020.0,64140.0,Late,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 17:00:00
65,2018-08-10,63060.0,63120.0,63600.0,63900.0,64380.0,64680.0,65160.0,65340.0,65640.0,On Time,On Time,Late,Late,Late,Late,Late,Late,Late,1900-01-01 17:30:00
66,2018-08-13,25680.0,25740.0,26040.0,26220.0,26520.0,26760.0,27060.0,27300.0,27480.0,On Time,On Time,On Time,Late,Late,Late,Late,Late,Late,1900-01-01 07:00:00
67,2018-08-13,27420.0,27480.0,27840.0,28140.0,28440.0,28740.0,29100.0,29340.0,29520.0,On Time,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 07:30:00
68,2018-08-13,29100.0,29160.0,29520.0,29820.0,30120.0,30420.0,30780.0,31020.0,31200.0,On Time,On Time,On Time,Late,Late,Late,Late,Late,Late,1900-01-01 08:00:00
69,2018-08-13,30780.0,30840.0,31200.0,31500.0,31800.0,32100.0,32460.0,32700.0,32880.0,On Time,On Time,Late,Late,Late,Late,Late,Late,Late,1900-01-01 08:30:00
70,2018-08-13,32400.0,32460.0,32820.0,33120.0,33420.0,33720.0,34080.0,34320.0,34440.0,Late,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 09:00:00
71,2018-08-13,34860.0,34920.0,35280.0,35580.0,35880.0,36180.0,36540.0,36780.0,36900.0,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,Late,1900-01-01 09:30:00
72,2018-08-13,36480.0,36540.0,36900.0,37200.0,37500.0,37800.0,38160.0,38400.0,38580.0,Late,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 10:00:00
73,2018-08-13,39120.0,39180.0,39600.0,39900.0,40200.0,40500.0,40860.0,41100.0,41280.0,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,1900-01-01 10:30:00
74,2018-08-13,40920.0,40980.0,41400.0,41700.0,42000.0,42300.0,42660.0,42900.0,43080.0,Early,On Time,On Time,On Time,Late,On Time,On Time,Late,On Time,1900-01-01 11:00:00
75,2018-08-13,41820.0,41880.0,42300.0,42600.0,42900.0,43200.0,43560.0,43800.0,43980.0,Late,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 11:30:00
76,2018-08-13,43620.0,43680.0,44100.0,44400.0,44700.0,45000.0,45360.0,45600.0,45780.0,Late,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 12:00:00
77,2018-08-13,45420.0,45480.0,45900.0,46200.0,46500.0,46800.0,47160.0,47400.0,47580.0,On Time,On Time,On Time,On Time,On Time,On Time,On Time,Early,Early,1900-01-01 12:30:00
78,2018-08-13,47220.0,47280.0,47700.0,48000.0,48300.0,48600.0,48960.0,49200.0,49380.0,On Time,On Time,On Time,On Time,Late,Late,Late,Late,Late,1900-01-01 13:00:00
79,2018-08-13,49020.0,49080.0,49500.0,49800.0,50100.0,50400.0,50760.0,51000.0,51180.0,Early,Early,Early,Early,Early,Early,Early,Early,Late,1900-01-01 13:30:00
80,2018-08-13,51480.0,51540.0,51960.0,52260.0,52560.0,52860.0,53220.0,53460.0,53640.0,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,Late,1900-01-01 14:00:00
81,2018-08-13,52200.0,52260.0,52680.0,52980.0,53280.0,53580.0,53940.0,54180.0,54360.0,On Time,On Time,Late,Late,Late,Late,Late,Late,Late,1900-01-01 14:30:00
82,2018-08-13,54240.0,54300.0,54720.0,55020.0,55320.0,55620.0,55980.0,56220.0,56400.0,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,1900-01-01 15:00:00
83,2018-08-13,55980.0,56040.0,56460.0,56760.0,57060.0,57360.0,57780.0,58080.0,58200.0,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,Early,1900-01-01 15:30:00
84,2018-08-13,57780.0,57840.0,58320.0,58620.0,59100.0,59400.0,59880.0,60180.0,60300.0,On Time,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 16:00:00
85,2018-08-13,59700.0,59760.0,60240.0,60540.0,61020.0,61320.0,61800.0,62100.0,62220.0,On Time,On Time,On Time,On Time,Early,Early,Early,Early,Late,1900-01-01 16:30:00
86,2018-08-13,61620.0,61680.0,62160.0,62460.0,62940.0,63240.0,63720.0,64020.0,64140.0,On Time,On Time,On Time,On Time,Early,Early,Early,Early,Late,1900-01-01 17:00:00
87,2018-08-13,63060.0,63120.0,63600.0,63900.0,64380.0,64680.0,65160.0,65340.0,65640.0,On Time,On Time,On Time,On Time,Early,Early,Early,Early,On Time,1900-01-01 17:30:00
88,2018-08-14,25680.0,25740.0,26040.0,26220.0,26520.0,26760.0,27060.0,27300.0,27480.0,On Time,On Time,Late,Late,Late,Late,Late,Late,Late,1900-01-01 07:00:00
89,2018-08-14,27420.0,27480.0,27840.0,28140.0,28440.0,28740.0,29100.0,29340.0,29520.0,On Time,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 07:30:00
90,2018-08-14,29100.0,29160.0,29520.0,29820.0,30120.0,30420.0,30780.0,31020.0,31200.0,Late,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 08:00:00
91,2018-08-14,30780.0,30840.0,31200.0,31500.0,31800.0,32100.0,32460.0,32700.0,32880.0,On Time,On Time,On Time,Late,Late,Late,Late,Late,Late,1900-01-01 08:30:00
92,2018-08-14,32400.0,32460.0,32820.0,33120.0,33420.0,33720.0,34080.0,34320.0,34440.0,Early,On Time,On Time,On Time,On Time,On Time,Late,On Time,On Time,1900-01-01 09:00:00
93,2018-08-14,34860.0,34920.0,35280.0,35580.0,35880.0,36180.0,36540.0,36780.0,36900.0,Late,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 09:30:00
94,2018-08-14,36480.0,36540.0,36900.0,37200.0,37500.0,37800.0,38160.0,38400.0,38580.0,On Time,On Time,Late,Late,Late,Late,Late,Late,Late,1900-01-01 10:00:00
95,2018-08-14,38220.0,38280.0,38700.0,39000.0,39300.0,39600.0,39960.0,40200.0,40380.0,On Time,On Time,On Time,Late,Late,Late,Late,Late,Late,1900-01-01 10:30:00
96,2018-08-14,40020.0,40080.0,40500.0,40800.0,41100.0,41400.0,41760.0,42000.0,42180.0,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,1900-01-01 11:00:00
97,2018-08-14,41820.0,41880.0,42300.0,42600.0,42900.0,43200.0,43560.0,43800.0,43980.0,On Time,On Time,Late,Late,Late,Late,Late,Late,Late,1900-01-01 11:30:00
98,2018-08-14,44520.0,44580.0,45000.0,45300.0,45600.0,45900.0,46260.0,46500.0,46680.0,Late,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 12:00:00
99,2018-08-14,45420.0,45480.0,45900.0,46200.0,46500.0,46800.0,47160.0,47400.0,47580.0,On Time,On Time,On Time,On Time,On Time,Late,On Time,Late,Late,1900-01-01 12:30:00
100,2018-08-14,47220.0,47280.0,47700.0,48000.0,48300.0,48600.0,48960.0,49200.0,49380.0,On Time,On Time,Late,Late,Late,Late,Late,Late,Late,1900-01-01 13:00:00
101,2018-08-14,49020.0,49080.0,49500.0,49800.0,50100.0,50400.0,50760.0,51000.0,51180.0,On Time,On Time,On Time,On Time,On Time,Early,Early,Early,Early,1900-01-01 13:30:00
102,2018-08-14,50700.0,50760.0,51180.0,51480.0,51780.0,52080.0,52440.0,52680.0,52860.0,Late,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 14:00:00
103,2018-08-14,52920.0,52980.0,53400.0,53700.0,54000.0,54300.0,54660.0,54900.0,55080.0,On Time,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 14:30:00
104,2018-08-14,54240.0,54300.0,54720.0,55020.0,55320.0,55620.0,55980.0,56220.0,56400.0,Late,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 15:00:00
105,2018-08-14,55980.0,56040.0,56460.0,56760.0,57060.0,57360.0,57780.0,58080.0,58200.0,On Time,On Time,Late,Late,Late,Late,Late,Late,Late,1900-01-01 15:30:00
106,2018-08-14,57780.0,57840.0,58320.0,58620.0,59100.0,59400.0,59880.0,60180.0,60300.0,On Time,On Time,On Time,On Time,On Time,On Time,Late,Late,Late,1900-01-01 16:00:00
107,2018-08-14,59700.0,59760.0,60240.0,60540.0,61020.0,61320.0,61800.0,62100.0,62220.0,Late,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 16:30:00
108,2018-08-14,61620.0,61680.0,62160.0,62460.0,62940.0,63240.0,63720.0,64020.0,64140.0,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,1900-01-01 17:00:00
109,2018-08-14,63060.0,63120.0,63600.0,63900.0,64380.0,64680.0,65160.0,65340.0,65640.0,On Time,On Time,On Time,On Time,Early,Early,Early,Early,Early,1900-01-01 17:30:00
110,2018-08-15,25680.0,25740.0,26040.0,26220.0,26520.0,26760.0,27060.0,27300.0,27480.0,On Time,On Time,On Time,Late,Late,Late,Late,Late,Late,1900-01-01 07:00:00
111,2018-08-15,27420.0,27480.0,27840.0,28140.0,28440.0,28740.0,29100.0,29340.0,29520.0,On Time,On Time,On Time,On Time,Late,On Time,On Time,Late,On Time,1900-01-01 07:30:00
112,2018-08-15,29100.0,29160.0,29520.0,29820.0,30120.0,30420.0,30780.0,31020.0,31200.0,On Time,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 08:00:00
113,2018-08-15,30780.0,30840.0,31200.0,31500.0,31800.0,32100.0,32460.0,32700.0,32880.0,On Time,On Time,Late,Late,Late,Late,Late,Late,Late,1900-01-01 08:30:00
114,2018-08-15,32400.0,32460.0,32820.0,33120.0,33420.0,33720.0,34080.0,34320.0,34440.0,On Time,On Time,Late,Late,Late,Late,Late,Late,Late,1900-01-01 09:00:00
115,2018-08-15,34200.0,34260.0,34620.0,34920.0,35220.0,35520.0,35880.0,36120.0,36240.0,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,1900-01-01 09:30:00
116,2018-08-15,36480.0,36540.0,36900.0,37200.0,37500.0,37800.0,38160.0,38400.0,38580.0,Late,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 10:00:00
117,2018-08-15,38220.0,38280.0,38700.0,39000.0,39300.0,39600.0,39960.0,40200.0,40380.0,Late,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 10:30:00
118,2018-08-15,40020.0,40080.0,40500.0,40800.0,41100.0,41400.0,41760.0,42000.0,42180.0,Late,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 11:00:00
119,2018-08-15,41820.0,41880.0,42300.0,42600.0,42900.0,43200.0,43560.0,43800.0,43980.0,Late,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 11:30:00
120,2018-08-15,43620.0,43680.0,44100.0,44400.0,44700.0,45000.0,45360.0,45600.0,45780.0,Late,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 12:00:00
121,2018-08-15,45420.0,45480.0,45900.0,46200.0,46500.0,46800.0,47160.0,47400.0,47580.0,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,1900-01-01 12:30:00
122,2018-08-15,48120.0,48180.0,48600.0,48900.0,49200.0,49500.0,49860.0,50100.0,50280.0,Late,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 13:00:00
123,2018-08-15,49020.0,49080.0,49500.0,49800.0,50100.0,50400.0,50760.0,51000.0,51180.0,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,Early,1900-01-01 13:30:00
124,2018-08-15,50700.0,50760.0,51180.0,51480.0,51780.0,52080.0,52440.0,52680.0,52860.0,Early,Late,Late,Late,Late,Late,Late,Late,On Time,1900-01-01 14:00:00
125,2018-08-15,52200.0,52260.0,52680.0,52980.0,53280.0,53580.0,53940.0,54180.0,54360.0,On Time,Late,Late,Late,Late,Late,Late,Late,On Time,1900-01-01 14:30:00
126,2018-08-15,54240.0,54300.0,54720.0,55020.0,55320.0,55620.0,55980.0,56220.0,56400.0,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,1900-01-01 15:00:00
127,2018-08-15,55980.0,56040.0,56460.0,56760.0,57060.0,57360.0,57780.0,58080.0,58200.0,On Time,On Time,Late,Late,Late,Late,On Time,On Time,On Time,1900-01-01 15:30:00
128,2018-08-15,57780.0,57840.0,58320.0,58620.0,59100.0,59400.0,59880.0,60180.0,60300.0,On Time,Late,Late,Late,On Time,On Time,On Time,On Time,On Time,1900-01-01 16:00:00
129,2018-08-15,60180.0,60240.0,60720.0,61020.0,61500.0,61800.0,62280.0,62580.0,62700.0,On Time,Late,On Time,On Time,On Time,On Time,On Time,On Time,Late,1900-01-01 16:30:00
130,2018-08-15,62100.0,62160.0,62640.0,62940.0,63420.0,63720.0,64200.0,64500.0,64620.0,On Time,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 17:00:00
131,2018-08-15,63540.0,63600.0,64080.0,64380.0,64860.0,65100.0,65580.0,65760.0,66060.0,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,Early,1900-01-01 17:30:00
132,2018-08-16,26280.0,26340.0,26640.0,26820.0,27120.0,27420.0,27780.0,28020.0,28200.0,On Time,On Time,On Time,Late,Late,Late,Late,Late,Late,1900-01-01 07:00:00
133,2018-08-16,27420.0,27480.0,27840.0,28140.0,28440.0,28740.0,29100.0,29340.0,29520.0,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,1900-01-01 07:30:00
134,2018-08-16,29100.0,29160.0,29520.0,29820.0,30120.0,30420.0,30780.0,31020.0,31200.0,Late,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 08:00:00
135,2018-08-16,31320.0,31380.0,31740.0,32040.0,32340.0,32640.0,33000.0,33240.0,33420.0,On Time,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 08:30:00
136,2018-08-16,32400.0,32460.0,32820.0,33120.0,33420.0,33720.0,34080.0,34320.0,34440.0,On Time,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 09:00:00
137,2018-08-16,34200.0,34260.0,34620.0,34920.0,35220.0,35520.0,35880.0,36120.0,36240.0,Early,On Time,On Time,On Time,On Time,On Time,On Time,On Time,Early,1900-01-01 09:30:00
138,2018-08-16,36480.0,36540.0,36900.0,37200.0,37500.0,37800.0,38160.0,38400.0,38580.0,Late,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 10:00:00
139,2018-08-16,38220.0,38280.0,38700.0,39000.0,39300.0,39600.0,39960.0,40200.0,40380.0,On Time,On Time,On Time,On Time,On Time,On Time,Early,Early,Early,1900-01-01 10:30:00
140,2018-08-16,40020.0,40080.0,40500.0,40800.0,41100.0,41400.0,41760.0,42000.0,42180.0,Late,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 11:00:00
